step1
1225,1304,939,1596,1706,1335,1167,972,1493,1486,1106,1070,1399,1185,1106,1256,1198,1198
1226,1304,940,1595,1701,1333,1165,972,1493,1487,1106,1071,1399,1185,1106,1256,1198,1198
1225,1304,939,1595,1704,1333,1166,972,1493,1487,1106,1070,1399,1186,1106,1255,1197,1197
1224,1304,939,1594,1699,1333,1164,969,1493,1485,1106,1069,1398,1185,1106,1252,1195,1195
1223,1304,939,1593,1700,1331,1161,969,1492,1479,1102,1070,1397,1185,1102,1244,1187,1187
1222,1302,936,1587,1696,1328,1155,965,1488,1470,1098,1067,1394,1184,1098,1226,1172,1172
1219,1299,937,1579,1683,1318,1147,959,1483,1462,1091,1064,1389,1181,1091,1198,1142,1142
1213,1289,932,1564,1662,1297,1134,951,1467,1445,1078,1059,1383,1177,1078,1168,1105,1105
1198,1268,923,1547,1627,1263,1112,940,1442,1419,1062,1052,1367,1165,1062,1150,1070,1070
1175,1232,911,1525,1580,1210,1077,931,1405,1380,1040,1051,1342,1136,1040,1136,1041,1041
1133,1180,896,1515,1528,1154,1045,929,1363,1336,1021,1056,1303,1100,1021,1138,1024,1024
1101,1139,891,1517,1490,1112,1030,935,1317,1286,1002,1060,1268,1069,1002,1133,1015,1015
1078,1103,886,1521,1467,1087,1016,936,1286,1243,987,1062,1243,1036,987,1128,1011,1011
1062,1076,883,1525,1458,1074,1013,935,1264,1213,984,1063,1225,1012,984,1125,1009,1009
1056,1066,880,1526,1451,1065,1010,936,1249,1192,980,1064,1214,995,980,1123,1006,1006
1051,1066,880,1532,1446,1056,1008,938,1240,1181,977,1065,1207,983,977,1125,1004,1004
1051,1067,879,1533,1444,1056,1006,939,1235,1175,975,1066,1202,978,975,1128,1001,1001
1051,1067,880,1537,1442,1053,1003,942,1230,1172,972,1068,1200,977,972,1130,997,997
1050,1066,879,1538,1441,1054,1002,942,1227,1170,971,1069,1199,976,971,1134,996,996
1049,1066,881,1542,1443,1055,1002,945,1225,1169,969,1070,1197,976,969,1134,994,994
1051,1067,881,1542,1444,1056,1000,945,1224,1168,970,1070,1196,974,970,1134,993,993
1050,1067,880,1540,1443,1056,1001,943,1226,1170,970,1068,1198,976,970,1135,990,990
1050,1069,881,1537,1446,1058,1001,941,1230,1174,971,1068,1200,978,971,1134,988,988
1055,1073,882,1538,1452,1068,1005,947,1244,1188,978,1071,1204,982,978,1138,988,988
1059,1078,882,1533,1461,1081,1013,947,1265,1220,993,1071,1212,992,993,1146,991,991
1064,1085,885,1526,1475,1098,1018,940,1291,1251,1004,1062,1228,1015,1004,1155,995,995
1078,1111,886,1521,1495,1125,1024,933,1320,1282,1009,1056,1255,1050,1009,1165,997,997
1094,1135,888,1517,1522,1151,1030,927,1356,1323,1025,1055,1293,1090,1025,1169,1003,1003
1113,1157,891,1514,1551,1181,1040,924,1392,1358,1035,1054,1329,1123,1035,1171,1016,1016
1133,1183,894,1517,1586,1212,1047,923,1428,1392,1041,1050,1363,1154,1041,1173,1036,1036
1156,1212,904,1519,1627,1250,1062,925,1454,1416,1055,1047,1374,1165,1055,1180,1059,1059
1177,1247,923,1533,1654,1281,1092,931,1471,1432,1073,1048,1376,1166,1073,1191,1089,1089
1187,1262,931,1553,1673,1300,1121,938,1484,1444,1088,1052,1380,1170,1088,1204,1109,1109
1196,1274,932,1572,1687,1314,1147,954,1491,1453,1098,1058,1383,1172,1098,1217,1124,1124
